AvgAnnualTemperature,CO2Concentration,GlacierArea,SolarRadiation,GlacierSlope,Elevation,WindSpeed,Region,GlacierType,MeltRate
-0.6395879574038327,403.9413917924111,141.47592621863478,232.39396789012682,34.334460589283744,4248.958154434989,6.8610666386491825,Andes,Valley,-6.23
-4.7777022030021286,427.19377906207296,91.75122093736296,192.97095616265415,30.499952117366526,3716.515325339448,3.678317606494838,Himalayas,Cirque,-2.38
-8.032231601287862,429.9251535316812,125.32858095960287,226.1177394617087,30.811110212942516,3427.6891209061614,3.849627100712967,Alps,Valley,-7.38
1.0173181793361155,402.3334341221665,106.69754935649367,189.91978120154747,38.06910593585128,3259.251124344729,4.976198353811544,Arctic,Cirque,-6.99
-3.781753726421517,404.50442864091417,17.319218013731447,137.72644928481498,9.276794575192856,4443.721930314784,3.7197069898126003,Himalayas,Cirque,-1.69
-7.111268547988371,418.595878869798,110.52010075290535,201.57948320067618,25.19017294262167,4286.586388658,6.0160245821092,Himalayas,Cirque,-4.9
-3.232864421212633,406.12869350210485,41.6272827930891,205.71684028748848,32.88364553043034,1489.154884722398,3.5736153912677344,Arctic,Ice Cap,-12.55
-5.407740018071975,409.5458878206776,96.0466231257086,262.1207696520322,28.472817802942547,4394.350628123513,5.4526084154902685,Himalayas,Cirque,-4.97
8.435708175362823,410.25388420542413,51.47381505962679,247.10414115871623,38.311162840931786,2656.27447776177,4.799654462426487,Himalayas,Ice Cap,-2.38
4.408198784747253,390.80326843802345,149.65200335806654,232.7583247882888,7.89086836045406,2014.7873199832432,5.429851929553411,Arctic,Ice Cap,-2.41
-0.03986320658308686,409.86162253905763,39.90094618476829,122.6774191105145,32.628041579966634,4479.074272055704,4.080517209873921,Arctic,Valley,-9.55
7.39972069445013,403.10272225935825,42.23000538075331,244.123258132743,26.36110921538871,2728.0991985349665,4.321823410946346,Alps,Piedmont,-3.44
0.38684153823809153,405.0687717760023,139.63550220657854,200.06103127090296,20.166434559197736,4233.458760707266,5.1920185359941,Alps,Ice Cap,-3.21
-4.306421006641318,424.43632003468815,4.184338493130239,278.81990722123186,18.610999289361235,2053.614447823378,5.404149012322625,Himalayas,Ice Cap,-1.94
7.6156203863482865,397.43493105720745,104.65500368704294,283.97418682610856,29.833305310967717,1015.7172856888712,4.991596169217688,Andes,Piedmont,-7.0
2.6945502184232932,418.1320518674798,108.93629541501377,111.0313181203571,40.63981498577059,2981.8367716117773,8.410724713026168,Alps,Ice Cap,-4.24
-5.186230771632282,407.21037069668193,125.5385973228547,264.12831207089573,24.84703704404461,1400.913026571537,3.0185261625174316,Alps,Piedmont,-3.12
-0.9516933904180409,407.20239831504165,146.17867694045205,107.53947808453412,37.9889265630768,4017.5038220996385,4.871592410094573,Andes,Valley,-4.8
-4.378091266923786,417.9037189605171,146.35248691391953,173.43392513900454,21.086255273758702,2104.300544277641,1.8527419557660307,Andes,Cirque,-0.96
-6.913998654821681,413.4005129456889,10.258875256186352,208.45999512421582,9.095778511727062,2774.582586413915,5.744162957334773,Arctic,Piedmont,-4.23
4.630887737658207,415.7061299721953,123.36497875155892,129.62015972542548,7.460229458345542,1348.134260366217,2.769506927246372,Alps,Cirque,3.63
9.547083202350652,419.6818466053286,97.1233350817785,249.26276251381537,7.053374852947103,2146.6369937890104,4.443379488246848,Rockies,Piedmont,2.26
-6.992837869095706,406.68691616816676,97.27764908877714,101.67094083442771,20.2060056783068,4125.960973034287,4.255871349337348,Rockies,Cirque,-3.52
2.8148461834528544,403.8776326549225,19.688314028896873,133.71980968680737,18.48951003343368,1606.3516476092777,5.561782253202343,Himalayas,Valley,-3.26
-3.2532128456091347,399.148494734422,97.70298138362517,216.15936597069515,33.71748094490278,3588.6382445078293,3.8944181649096397,Alps,Ice Cap,-6.57
-2.4356269188234805,401.74589470021044,147.38114579988655,242.87751240745848,34.71286006339463,4669.7034112180045,3.8093886046120353,Rockies,Valley,-3.92
-2.9619696211943456,439.49094425308726,136.8168761461473,283.32862053878324,7.034158753349593,3719.347039030881,7.871712928171796,Alps,Ice Cap,4.55
-4.31995384839908,422.4467958073679,66.15003379032515,241.09933038692478,13.844930515560598,4244.086757168907,5.569133580949052,Alps,Cirque,-2.96
0.24260813972413497,396.4892563379198,6.472222006271104,234.3558540509732,15.970474006355989,1435.8865172156632,3.8778982959554638,Rockies,Cirque,-5.08
-4.154750582055189,396.7754204325643,54.662876755030624,178.86822927013287,26.904479365712376,2002.9273040082178,4.4983326563775385,Alps,Ice Cap,-4.78
1.352284128899194,414.8186606171849,124.045351584283,100.25688510536028,10.78060895627801,4578.155408962364,8.29070990454149,Andes,Piedmont,3.12
-0.2511905472456848,415.47264797377966,105.37411566904233,124.03185174712439,10.357648776000016,3860.422454472357,4.529670243497806,Himalayas,Valley,0.71
-1.1947402343320488,415.48883835317366,69.17187651129649,206.91090895120783,42.751555568318324,3558.215305509245,3.6214467536952246,Arctic,Piedmont,-7.89
-4.53781831020799,407.450442064463,8.737679506245248,235.02597716888394,37.16811629191124,3655.0669444868,3.630007699747215,Rockies,Cirque,-7.43
-2.8838566528416636,408.745457399971,64.32076180958374,183.4896567792925,12.226196083646812,2656.802217218574,3.9017470380208454,Arctic,Valley,-1.04
3.77695612912878,413.27879524159357,70.61922848782359,246.13580230567806,21.262712316219638,1178.226526470613,3.811004555146555,Himalayas,Valley,-1.28
2.5045859381219038,410.8589300629333,139.31905216767333,204.37245906643574,19.224879970302624,4137.766168282917,2.440704303301514,Andes,Piedmont,-3.51
-4.887776223992756,387.80699627252466,96.34237248553283,114.83523911886245,36.64016296261629,3714.8529448614154,2.751599806106044,Andes,Ice Cap,-7.62
0.4966615271461294,407.70200369424805,47.09211103987001,138.40325019358977,25.40851665912488,2891.2178564508986,3.34135925127726,Andes,Ice Cap,-0.01
3.756935616858945,401.48593565739685,79.03508053538285,267.9996446487886,10.113989479738681,4599.03846147303,6.183142036906196,Andes,Valley,2.9
-8.347026405606858,411.75211418908515,10.37526851941293,244.9825493248879,34.55968252624976,2344.6386599403954,4.237525425454253,Rockies,Ice Cap,-11.91
2.716800961899675,439.8525900260341,145.89895122963566,278.952397402499,20.875519128996757,2177.2869769249437,4.58567662181192,Rockies,Cirque,3.71
-3.3131187947292333,413.67481665474304,54.32895533864354,123.51144982418731,15.516969905285883,4491.185300317771,7.540176050509794,Alps,Piedmont,-0.86
2.8529933429657968,406.864703138276,71.94116955951381,298.04450692301475,20.019944880828806,4187.9506190359425,7.590014299876836,Alps,Piedmont,-2.78
-3.8162957827125843,419.2180150197725,53.614954148419926,141.88134278998672,24.910262544275852,3059.919242593379,4.43575011372453,Himalayas,Piedmont,-7.63
-9.024410503322596,414.82687887209215,102.53550365237191,102.3559752573284,18.72462065668038,1522.9389578313999,3.738272978633182,Alps,Valley,-4.75
-8.137712189415813,414.2009449045184,99.50370767027415,299.4845878107108,14.676230903670312,1860.2858858602099,3.2711393726529243,Himalayas,Valley,-2.55
0.24042473330690997,416.0685059321567,107.44068542410578,156.21477708902262,20.940081152159213,3624.9119616352264,6.3855515394164755,Himalayas,Ice Cap,-4.03
1.2986125086074094,430.5654356482954,40.58741282698217,233.60389050251197,5.76691642999593,2540.1649513616467,4.590585532955425,Himalayas,Piedmont,5.44
-4.521583125522043,398.69111564674085,47.692437934027865,135.33646283526105,35.89991384385256,4345.892766663885,4.22701021935442,Andes,Cirque,-5.84
3.1929622938868696,414.7363207681145,19.22505904888309,216.04570643982834,11.837795742703431,4799.820037328816,3.3726708497248943,Arctic,Cirque,1.42
-8.3076003113448,400.73618870018464,98.49874079099384,280.80699729091185,6.75618454522549,4222.547701099673,3.460667181977223,Arctic,Piedmont,-5.96
-0.33039899323658284,415.5551264634225,6.449670536680056,164.03623348568772,31.14794771620317,2510.1816919822286,5.6401163829864895,Rockies,Valley,-4.61
-6.055080998812283,400.81313488513905,89.85350916075713,234.05079520887185,35.95744515294689,4154.745716925696,2.369123468225476,Himalayas,Valley,-7.1
-3.2591805390107957,405.8263318639492,130.51953478531925,137.5807177596833,37.55316526371373,2405.7666938827338,6.989737387575877,Andes,Valley,-5.81
0.23699335658207007,407.04910085762094,133.67940616930022,224.95907974374506,24.740367306423998,1668.4003510625357,3.932310712370163,Alps,Cirque,-4.92
-4.302066826419762,419.7581671934471,67.63114517530927,167.29007036350202,13.214727387599412,1133.5728194634296,4.700728111496415,Alps,Piedmont,-2.4
-1.9227777211491268,419.18454443942414,69.16590138785453,142.24165171759034,34.48910708999307,2542.8668510440802,2.3260440837188914,Rockies,Cirque,-6.69
5.031464046072203,397.54282623553615,12.006892859698596,162.63641014072704,32.98852308617349,4614.237214789127,4.975268123515271,Rockies,Piedmont,-5.39
-2.884459347615744,410.54934110999847,100.77937130373384,135.7682137015599,14.85082936412693,1955.946351022706,4.34335811461888,Himalayas,Cirque,-3.21
4.178460560325709,402.9042014525083,123.2782833457404,280.3832215675766,41.13631023451172,1826.052659719136,4.899838802287067,Himalayas,Cirque,-7.2
-5.6485342732880905,397.41495089324667,37.0759306634046,179.4373772634258,9.17485832331316,4879.283140964161,7.9434177967237805,Alps,Ice Cap,-3.24
2.649020889576414,407.8298294957563,63.484481804188015,149.05586099487346,44.30752958365303,1100.0164514023684,5.35539609158048,Alps,Cirque,-6.5
7.207843103289502,406.9151721154418,125.90648084640792,189.68156820318657,39.40991243909858,4143.1286015750175,3.410681631708392,Alps,Piedmont,-2.44
-12.358222500636447,434.2671648634552,131.62950991551205,164.1072333612991,32.51594581916301,2285.4798229634816,3.5773601789068636,Alps,Cirque,-9.86
-3.984476277352384,414.32959825360695,36.85540704950178,248.8838507626652,42.54999553119332,1149.9518274786374,6.190262371827537,Arctic,Ice Cap,-4.9
2.8853606359027,396.22382499245765,82.81030986393395,294.24398237709886,33.892446732948315,4671.210160838335,7.597386581986848,Himalayas,Ice Cap,-6.82
-1.0152269302149635,404.3522599582906,29.277726020056146,187.60673133952935,12.618279881201836,1558.5693208383345,5.5638360415021,Himalayas,Piedmont,2.09
1.8557293668565442,420.213832954294,15.730875238863703,272.2066799944481,22.68624552451247,3207.117134902782,6.377425489109539,Alps,Ice Cap,0.27
-3.0199259335791027,430.8844277286993,136.71251495809764,213.1726147119239,7.860120973265414,2096.216829718191,6.21947544667341,Andes,Ice Cap,2.54
0.4329489373644996,394.1401668776204,123.16587188270032,131.4471330188467,20.586296891524615,1260.771208738764,7.838128826715042,Alps,Valley,-3.86
-0.7783861769603974,391.20075614860957,114.1252178195745,238.1245484162683,34.66412078948835,1199.6899426535165,1.1008196545479345,Rockies,Piedmont,-3.51
5.838910308299036,428.7096517537178,7.790564662564493,202.68689942516403,20.457734037232697,1462.2267953453552,6.334437878609057,Andes,Ice Cap,1.33
1.2721042165060656,413.896141773709,126.63745451018349,230.12130465042068,18.211767018725364,1285.46805555752,6.967472087807128,Rockies,Ice Cap,2.13
1.6880133103760109,401.3170726812363,65.98758934785486,277.937482514333,28.814228900412473,4042.2324620796917,2.322552587728853,Andes,Ice Cap,-5.83
-2.059384830612337,415.34629086122436,51.688070932731016,188.0869141312092,39.8881811599558,2942.264809133717,3.228663631987168,Rockies,Piedmont,-5.17
-2.4380311203624676,383.64252260983125,82.19821597329378,280.23552464347114,6.903327701844497,2371.5683653959186,3.298434502743693,Alps,Valley,0.68
-2.1627909390981044,410.0337550659716,14.157309787171597,250.133802856331,20.418817387989417,2673.4756405280286,3.5424196072452334,Alps,Cirque,-4.83
1.9722607118914843,413.27821172843085,113.61865912818362,197.72098517559695,11.329629672610508,4715.786942290493,4.0365658981289485,Andes,Valley,1.1
-2.104922404101315,419.2427013953783,87.57404399480023,220.64442713159275,32.814170029274784,4643.007250952589,5.485205626109883,Rockies,Piedmont,-6.04
1.4488742844820646,399.8610404770746,28.395219482538543,165.1162265038023,9.228982417245394,3862.7059204903076,6.731349302334739,Arctic,Piedmont,0.16
10.377003993227195,410.8568716140336,28.640713865472318,296.71945994775484,31.592310343209782,4538.729509686751,7.162633915537073,Andes,Piedmont,2.6
4.355623517158461,400.7457537394041,28.045173410114796,233.4702326100792,16.447234831916294,2278.592110350499,3.3243538776644366,Andes,Cirque,-3.21
-1.6301176608392056,412.5538375567432,9.02185693901413,108.76937049932599,12.956672549488989,2524.437304033131,3.3105940025940344,Himalayas,Piedmont,-1.14
6.006069610819724,401.04653677636975,88.37586818106688,165.32438114960175,42.45410231299942,3454.848727416912,7.631643680032446,Andes,Valley,-7.41
-2.040376865107757,405.9189916083978,126.13205254948195,224.6628867518115,5.740983069838235,3494.5037891890565,6.293487870837289,Arctic,Ice Cap,-0.64
-10.19062267588927,400.0418460520977,3.1159829911145955,111.26665555984796,22.51109087558276,2926.7993520493637,5.165729683737992,Alps,Ice Cap,-5.78
-5.040431554587021,416.51136241823656,7.826194423205395,104.77683826382855,5.865079698471751,2602.631393751813,5.946673351109935,Rockies,Piedmont,-1.01
-9.353959605129278,418.58451116656664,86.1291563646984,190.0048479055605,24.34372192417316,4944.72124643478,4.9403924362971186,Himalayas,Piedmont,-2.14
-1.7575674202065432,407.6537943004259,123.01460496521483,166.538035938534,25.04189511177673,4284.4945044708975,6.04916936609523,Rockies,Cirque,-3.16
0.09209189594775849,410.3823799496003,49.34746414001072,187.65972160663318,17.86649885578988,2739.920791552181,4.327866606988519,Alps,Ice Cap,-4.58
8.382186561376413,395.51408585366454,52.76735262175446,152.53866197600104,10.286471101000947,3909.169908958274,5.537609868878461,Andes,Cirque,1.24
1.6346368688208133,407.0032335199321,89.653801375768,132.94354938859618,20.055501509379013,2078.246773009838,1.9789078992610074,Arctic,Cirque,0.4
-1.0955026440443212,409.49795382958257,41.49482692405997,237.82867139606753,31.89051759730264,1400.6773049493195,3.624431410349138,Himalayas,Cirque,-4.02
4.1470279059174455,436.20793091029975,4.477950728613777,202.9142232535601,36.295832345778365,2409.724102210963,3.645977646419313,Arctic,Cirque,-1.32
-11.055676545039425,398.88032974225837,110.41666345618862,140.03084224987336,26.230024095525692,2611.891200493577,4.251219933586172,Arctic,Valley,-8.77
1.1780727905428297,424.6417723875244,94.03466198474725,163.91788525199968,28.593375777590225,1066.1484982426832,3.146973490440504,Arctic,Piedmont,-2.59
3.854325969434834,419.96858773465806,87.32302185882104,218.36158153266518,13.024654844986108,4259.168006543585,3.9329127483538366,Arctic,Piedmont,1.08
-7.392931228899208,412.8063640449014,111.38177728427756,114.44586965449557,16.493213329105977,2436.773609556726,1.9711718752037588,Alps,Cirque,-8.88
5.718770216034645,427.5862048419513,101.4470102155246,129.49060185323592,11.475824402094336,3321.6726631205884,6.0974009527898,Arctic,Cirque,3.74
1.6924820374720706,413.72105472606864,31.279357232659013,114.64912082147802,14.971814000184454,1295.852749083824,4.834972962177211,Arctic,Valley,1.47
-2.0764395695040063,413.8915919566793,53.195916518031,262.46346654282377,13.995471209021272,1699.987315002336,1.5895847844479665,Alps,Cirque,-3.06
3.1639093305314243,409.46879346982456,19.353466180954438,250.48184664240185,25.777951455649504,4558.77490131024,3.3303401789066536,Rockies,Valley,-2.31
11.353464289021979,422.2356888241863,19.913623505973213,250.66258637585142,27.507550231629175,3434.750111531203,5.673202855124334,Alps,Valley,1.61
0.9093312752924758,420.9646923381088,101.59126408030261,243.2650686952056,42.79789683286018,4801.136200681942,3.9139561072284206,Andes,Cirque,-4.05
1.2411029315016804,403.7432271250379,128.86071599388347,233.87708473397385,12.822825884060922,4995.000137565268,3.6061170797238065,Alps,Piedmont,-1.33
-2.2968044977012205,396.8075280540123,144.42852128724027,195.398383075635,30.66702840645984,2487.4404613323777,4.8508146459838475,Rockies,Valley,-5.41
-4.249221847323959,407.97019362604345,94.43789407364194,228.45563270142299,37.690370759500915,2195.2122563330986,5.687195070356433,Andes,Piedmont,-9.54
4.151679082721228,401.9996143560235,28.023147842463068,107.67231095759493,27.4096585513221,4433.424220636387,2.127295085921679,Andes,Piedmont,-5.91
-4.280419129544336,409.36475425384646,16.29472664461514,224.29288453135692,15.200146100043028,4994.445708149817,6.1002569624357585,Himalayas,Valley,-1.83
0.35783118609696235,422.3743813468414,122.0212202447453,255.57554110737544,15.502009200800009,3518.5649369298294,3.3994134367852467,Arctic,Ice Cap,-0.67
-2.3882872338255834,405.4269834491321,87.02409321581989,200.07167207687803,6.570122122839996,4180.562890046089,4.964144063500402,Andes,Valley,-4.06
2.3948991287319594,409.57176618688425,92.93361064155111,171.50266568544737,17.21776906193927,4126.983435261098,4.929159718616981,Andes,Ice Cap,-0.53
1.6683105264347415,410.58022734808395,117.32858226882904,155.48534696019584,34.784147160135205,2421.358832878188,3.945867763520452,Rockies,Valley,-7.44
5.187699721289496,418.48430882205287,105.63994554600151,228.56041003241648,6.900710288284415,3297.081521028349,2.952680507738571,Andes,Valley,7.9
-2.550081994273735,387.53110666015397,125.25150880198645,238.56023972598175,13.771811300193226,4332.227765056854,4.428626903815473,Rockies,Piedmont,-8.53
-1.3493746764668564,403.93299705234705,8.903978866251832,274.1935199725085,33.249299941271275,3752.455505044222,8.25066061815039,Arctic,Piedmont,-5.51
-4.893818578911537,412.1128369227947,112.25433519360247,168.46681649219815,36.30606251291506,1084.655255928153,2.276649939072738,Himalayas,Cirque,-9.32
-2.221466300380558,422.0007895642686,127.70248721965326,253.95446147711712,23.212736402477137,2346.822675590134,8.38462603820975,Himalayas,Piedmont,-0.18
1.886502465224261,405.08097552493797,43.27718884751799,212.2711648378676,32.92297353914596,1577.9027863784213,4.480557657846935,Arctic,Piedmont,-5.63
3.7849430832267594,391.2344729395813,96.2468674619913,276.56729813561583,20.51808674619568,1931.8888483121564,5.0707428341772784,Arctic,Piedmont,-0.99
-4.610826620888127,416.19711445966135,47.46722854362733,205.56242165912414,11.396529800965101,4621.957909965303,2.8265783772305455,Alps,Piedmont,-0.15
4.348029600528301,403.64637611174373,143.71667443912688,203.52596567959344,20.92597974091626,1147.5731556430726,3.4574611666450386,Andes,Cirque,-4.06
6.778189294024754,398.10333340909636,5.496824079107812,215.57541628818183,28.198712808125713,1879.202847847695,3.9941806999239615,Andes,Piedmont,-4.62
2.0671745161185044,403.7565461028678,87.17903015302677,249.86307102848687,42.922131274115614,2238.2774089529257,2.9086100582441756,Andes,Ice Cap,-7.72
9.38397906279033,408.1547464234415,25.392280283902505,292.9380957656922,7.750038083547093,3467.536287865579,4.582164085258256,Rockies,Ice Cap,2.67
-3.868945995517865,403.95255335461786,106.97692067398522,114.71267084315313,25.295763753798425,3136.406760343462,4.185968216386458,Alps,Cirque,-5.78
-6.223273516557085,387.9443394290093,26.795597371089983,110.68692047820343,18.156791128428974,1873.0779314135443,8.701562284871468,Andes,Piedmont,-4.31
-8.893601244521394,418.9706619688713,35.689797653804455,287.5100674814677,25.332467771067783,1656.9642688926178,2.668051628639078,Rockies,Ice Cap,-4.75
7.480221557445915,422.7487504127872,74.40843625134083,205.97512510364123,5.959017895061267,1947.1921383844751,5.205381033497175,Rockies,Valley,2.83
3.2718282817702886,416.5152199133951,137.26782502453327,222.9806029133872,17.521014188063255,3010.1185068066225,5.495692563803649,Himalayas,Ice Cap,-1.96
-0.27792335455227535,398.62314329575185,32.15129863612164,196.4847203189458,37.7947259010802,2084.711142844814,2.859358902696325,Rockies,Piedmont,-8.94
1.3998431315991013,407.9850846605248,22.063883157156475,118.73149052149489,27.1576693541855,4790.410006430889,6.373654990905677,Arctic,Ice Cap,-2.98
-5.627445236491883,409.9347868477054,113.96703636217758,253.6178756837333,23.023299712644697,2855.4608857153903,4.203345974236743,Rockies,Valley,-5.03
12.228759898084132,415.9879438956191,75.34262008392268,249.44492901771739,16.421002868613584,1235.1840661785482,0.01522069683386551,Arctic,Ice Cap,6.46
0.6461059098761375,416.6834048871808,136.81187430107482,162.3406642985624,16.921700911654234,3917.0656233465334,6.31969922420913,Arctic,Piedmont,-0.84
0.5469739730244645,402.65826201221506,22.418876295396423,161.24784904568008,20.32405734362338,2315.3811528359583,2.7661182317952724,Himalayas,Valley,-2.85
3.6288331194934598,410.8199555641356,97.06622000694438,267.56827618110367,38.42282839858242,3613.95572823299,2.904450107721802,Himalayas,Cirque,-8.6
2.4050461586835663,414.5728040461524,35.31543234969635,114.47145154826532,43.688528272330736,2118.377482092928,6.375804165784796,Rockies,Valley,-8.53
1.119420121395657,424.55822322146764,23.935684083420075,276.2210296713132,22.54621525401498,3282.9749669332796,4.3056770351631,Himalayas,Ice Cap,-3.28
-3.9523722772265595,417.04506539824723,102.67269756601195,151.33233797918288,20.734113549910475,4088.6100192298586,6.835544301103001,Himalayas,Cirque,-3.99
2.3573417856799788,417.8905668737552,89.25585067635562,218.5969495510988,38.86203103279451,4712.034967098216,7.420332190730638,Andes,Valley,-7.41
9.410122482375169,410.83826627929363,113.34670502516852,287.19883580035554,22.076212825452146,2044.5085777323081,3.7101430793554044,Rockies,Valley,-2.12
6.727100230774888,424.10459145203504,46.76465517870426,235.6245003073293,27.080726891826046,2339.4278039959245,6.5865249919100615,Rockies,Valley,1.24
7.965933133196986,414.097627959595,67.4717626291374,182.8859624934073,14.237666583949778,2857.0656811437584,3.4890783972142363,Rockies,Piedmont,-0.29
-2.556078382155926,401.3891208982643,61.11801561139756,237.90684178108305,34.74010143116301,4708.699350943955,9.466231834264352,Himalayas,Cirque,-6.59
-4.948024101292904,424.0336997012519,147.62137486299386,168.79592726327405,26.279532730831274,4605.547427242629,3.6140859909375695,Himalayas,Cirque,-2.77
-0.6289346004982408,416.97903272539025,44.19121903253849,155.45168326983722,37.36138200961366,1359.5131204025522,7.052174881920008,Arctic,Valley,-3.2
0.27862456144347303,405.5695597887152,44.575177132841645,299.33665558693593,36.22930920114679,1527.7193030152434,6.687580051763151,Alps,Cirque,-4.98
5.470957592354742,405.20507032600756,53.5049572198768,250.15804623595756,13.600190730801142,2982.036709322553,5.632175644217868,Alps,Ice Cap,0.94
-8.462323148574097,412.96575545140763,84.90681515290306,228.94399547636354,33.625422022310495,1426.477091221694,3.658913677166634,Alps,Ice Cap,-5.37
7.647751597303069,414.63184795267586,38.222250267429914,171.05792864386376,37.00217631805486,2382.3234933947897,4.697205016117182,Andes,Valley,-2.21
-0.7900394928949471,411.97292265631205,137.33584608670145,109.83216583100963,18.8442896312958,1593.5415128699105,0.692823774110896,Himalayas,Ice Cap,-0.58
-2.1344053497371003,413.11308673442886,40.219991947506394,106.21137520703113,11.904364516090983,3544.161420527543,5.448840076764501,Arctic,Valley,-5.47
-5.060521876300838,426.9995737457638,134.4244518682491,210.83625108975977,5.105286223183527,4797.9817269566465,5.69923066205677,Arctic,Ice Cap,0.64
-8.274283359328846,420.71543152234887,15.969522015164406,252.4065442078102,23.036146123725928,4986.935081177526,5.266998838122743,Alps,Valley,-4.25
4.115852919809573,411.90635591265027,98.65612400874802,207.475838088771,19.09730926155366,2500.9645299876593,-0.946612342585115,Andes,Valley,-1.54
0.36658983594201944,419.4131058076748,136.09433500651744,268.1570143878229,27.196393353016358,3396.050548458449,2.468727109820378,Andes,Cirque,-2.66
-6.449804498705269,399.6747609647246,25.728041040535317,106.68530661864433,12.52164370355143,4425.070614096325,3.503818034302675,Alps,Cirque,-5.0
-6.47539386031808,413.9792704994681,145.26488053483862,173.35041528518803,39.38662190665901,1469.848291185536,5.583317866378092,Alps,Valley,-6.1
-1.6789234964506412,428.0930634973311,68.206062382119,147.4140782348356,15.310208625124385,3758.25764420786,5.578677811285969,Himalayas,Cirque,-1.24
8.345107626446964,407.81954104607627,141.88440871193316,189.45459363142442,14.057184203505999,2635.374646900273,4.659552416057641,Andes,Cirque,0.66
-1.297956756818024,401.52366071380914,101.68459652269203,114.47527863882449,24.228562259374236,1824.5846411206562,6.270491073207913,Arctic,Piedmont,-1.49
-7.5157147655905305,403.4791111140694,45.58723704609596,290.8263283142145,24.95404094977097,2611.014474989768,2.9475152493942,Alps,Ice Cap,-3.69
-1.2287153204297216,399.1036696265761,28.651227475107408,144.65108021387218,13.603409151403714,1303.8411478596674,6.2204700113879925,Himalayas,Cirque,-2.09
-1.3636178487383523,402.15238091872294,45.90838941065236,284.46155509671695,15.87442906903663,3781.628594357223,5.949484209679782,Arctic,Valley,-3.81
-13.484433214707858,406.2949190140997,14.40610268476991,185.17863100733638,11.788209566209797,2010.9706749938123,5.755109465675821,Andes,Piedmont,-8.29
-0.27147433258906106,395.9443298082136,22.0082609683278,297.1048266510436,33.73840713292667,2245.6225801795117,4.635919137828688,Alps,Piedmont,-6.7
-1.1546726510433898,410.156183339496,16.14673583179893,210.81167669204217,35.80356125016328,1484.3251929658509,8.661487649662524,Alps,Cirque,-4.37
3.4810318240670917,419.0227717378665,63.73005978936288,286.1665728351615,23.493139898371304,4458.6364555595665,5.986391376979757,Himalayas,Valley,-2.39
9.244780474726726,400.9224381985308,119.43896725050917,101.06979773884457,33.5634809074007,2973.777117130954,3.063328273492882,Himalayas,Valley,-3.53
5.632825147738787,425.1928392364177,21.63684135534286,249.64776123618003,34.437415677497825,3288.587511145601,5.496610951471968,Andes,Valley,-2.62
-1.344443452774153,415.107920885276,19.982904759264215,280.61013062050307,10.531021107112345,3277.7307323794184,6.5049667541484375,Alps,Valley,-3.54
-5.532629543708351,420.30580585624057,96.69262795284095,127.94411339579082,43.64712099338147,2641.9724581653672,3.823782802151381,Himalayas,Valley,-7.68
12.866799016249303,403.4216544614786,29.97885580422591,119.2251703464303,37.84127788385724,1770.119661752558,7.178544493862198,Alps,Ice Cap,-1.69
0.29609217007244126,418.54525227066614,15.092700697294244,184.91452143719113,13.17933844783294,3980.5309939935996,5.764067411432022,Andes,Valley,0.28
0.06964645956473102,399.08066099604684,25.443862441733856,286.73578122658705,12.44660142984281,1508.2250614306972,0.31504332466930585,Alps,Valley,1.05
-0.12062543555001638,418.90247500836506,138.59784368357802,208.47731203808775,10.026445823183309,1415.495161115242,5.599343954675852,Arctic,Ice Cap,0.01
0.9904238038392748,411.7183933979353,123.30995229004053,205.49129274434642,10.535142501676734,3840.5801503860134,4.1879416911745695,Alps,Cirque,-0.91
-0.7218020596197123,415.5325121998478,53.43265207208657,128.22522365986438,34.92647196114785,1835.3480818079352,6.074359629083472,Rockies,Piedmont,-0.61
-2.8683100344011816,398.2440539437515,98.54520471544522,100.15790221864376,23.786170278064944,2227.091005411329,6.888429680503629,Rockies,Ice Cap,-7.56
-2.7342947062019607,401.04930157723396,80.8227132133717,262.02801814909225,36.31736690959469,2900.909868006961,5.390324094283636,Andes,Piedmont,-8.43
-0.16376635107999193,415.97228218253383,101.7300773906433,117.51491259724764,34.85019577400821,2797.4052669181847,8.33050446788939,Andes,Piedmont,-3.83
-2.7171238556688246,400.51651995775796,102.55933729318252,226.7699637470648,29.184508540208864,3834.3165002599967,4.642586230873008,Andes,Ice Cap,-3.74
-3.564228913385822,414.63206292099125,94.49573525146894,282.92329090303826,32.45466426314718,3493.727173773444,6.24963564610775,Arctic,Valley,-3.35
0.5321511384594841,396.32862193539756,40.282154596327636,141.7303826316862,5.734228975165672,3577.584649127463,6.609885147274695,Arctic,Piedmont,-2.74
-1.2748860871042764,418.4817421266667,6.33145990404131,233.05456724738215,17.47110587220088,3856.217322621829,4.805308062214534,Alps,Valley,1.86
7.519964942913443,397.6747668523149,68.60723390752126,115.73971534150189,30.51288717037641,2170.4509096938614,6.5575486159555645,Himalayas,Cirque,-2.43
-13.254849041965059,415.5229993767952,133.70059576126022,220.7510287675226,5.373798139449768,2289.3332472018947,3.8106540256756625,Rockies,Ice Cap,-4.54
5.457534259612309,416.25630933646,85.6398401485271,132.78634419064053,6.319077747303736,2751.9909915822163,4.154863161957563,Rockies,Piedmont,1.01
6.2304259624881455,403.03228181570427,124.94246073443523,247.1907121030356,39.07551929881533,2229.8486921341046,2.375022619327375,Rockies,Valley,-5.0
